OG0008792	evmmodelAsparagusV1_032177	Bhi06M000054	Bevul2G2224001p	BjuVA02G42620	BnaA02T0358200ZS	Bol033128	BraA02g04089035	XP_0202168611	Carubv10000688m_PACid_20907490	TCCAPGAv16scaffold18518	rna-gnl_WGS_MLFT_CQW23_02357_mrna	rna-gnl_WGS_MCIT_BC332_01968_mrna	Ca_22157	Cla97C11G2121001	Cs09G018311	MELO3C02207521	Csa9930_5G0401301	Csa64_5G0443001	Carg05913-RA	CmaCh04G0283401	CmoCh04G0296301	Cp41LG01g223001	DCAR_007527	Lsat_1_v5_gn_2_863201	Lsi03G0021301	MsG078003680901T01	Medtr7g0192603	evmmodelchr43733	XP_0102578251	PvUI11108G0229001p	Rsa10024776	Schi06g0003501	mRNA_Solyc06g00537031	SMEL4_04g012990101	Sopen06g0013301	Spim06g0003601	SoltuDM06G0044101	Spov3_chr403306	Thlar0042s00021p	XP_0174194621	Vigun05g0233001p	GWHPBFHI009228	
OG0008797	evmmodelAsparagusV1_02297	Bhi11M001463	Bevul7G0111001p	BjuVA03G47850	BnaA03T0421600ZS	Bol004989	BraA03g04616035	XP_0202334631	Carubv10017171m_PACid_20887696	TCCAPGAv16scaffold4756	rna-gnl_WGS_MLFT_CQW23_10590_mrna	rna-gnl_WGS_MCIT_BC332_11688_mrna	Ca_09465	Cla97C10G2060001	Cs05G001211	MELO3C00911621	Csa9930_3G0354701	Csa64_3G0547101	Carg01134-RA	CmaCh06G0019901	CmoCh06G0019201	Cp41LG03g033201	DCAR_028906	Lsat_1_v5_gn_9_380801	Lsi03G0226701	MsG078003938101T01	Medtr7g0724601	evmmodelchr53366	XP_0102569671	PvUI11108G0895001p	Rsa10018068	Schi09g0083601	mRNA_Solyc09g01849041	SMEL4_09g015180101	Sopen09g0117401	Spim09g0079801	SoltuDM09G0098401	Spov3_chr400789	Thlar0021s12121p	XP_0174177171	Vigun05g0900001p	GWHPBFHI005976	
OG0008810	evmmodelAsparagusV1_091688	Bhi07M001432	Bevul6G1796001p	BjuVA06G41050	BnaA06T0389400ZS	Bol032193	BraA06g03960035	XP_0202332111	Carubv10016883m_PACid_20888654	TCCAPGAv16scaffold8321	rna-gnl_WGS_MLFT_CQW23_26122_mrna	rna-gnl_WGS_MCIT_BC332_28237_mrna	Ca_12303	Cla97C05G1079701	Cs05G026111	MELO3C01195021	Csa9930_5G0322501	Csa64_5G0363901	Carg14313-RA	CmaCh04G0176601	CmoCh04G0185501	Cp41LG01g155701	DCAR_026513	Lsat_1_v5_gn_8_1521201	Lsi04G0059001	MsG088004528301T01	Medtr8g0693901	evmmodelchr94084	XP_0102486371	PvUI11103G0638001p	Rsa10007546	Schi05g0080101	mRNA_Solyc05g01351041	SMEL4_03g025650101	Sopen05g0083902	Spim05g0074201	SoltuDM05G0098601	Spov3_chr404766	Thlar0010s05771p	XP_0174119721	Vigun03g2316001p	GWHPBFHI021435	
OG0008837	evmmodelAsparagusV1_01105	Bhi04M000010	Bevul2G1742001p	BjuVA04G19920	BnaA04T0168400ZS	Bol026535	BraA04g01977035	XP_0202115741	Carubv10023767m_PACid_20901829	TCCAPGAv16scaffold759	rna-gnl_WGS_MLFT_CQW23_26110_mrna	rna-gnl_WGS_MCIT_BC332_28267_mrna	Ca_09061	Cla97C08G1568601	Cs04G016841	MELO3C01127421	Csa9930_2G0327001	Csa64_2G0726301	Carg03936-RA	CmaCh05G0037301	CmoCh05G0037501	Cp41LG07g031101	DCAR_003104	Lsat_1_v5_gn_5_1579211	Lsi08G0121801	MsG018000058601T01	Medtr1g0128301	evmmodelchr8467	XP_0102448861	PvUI11101G0522001p	Rsa10020078	Schi08g0074701	mRNA_Solyc08g02911031	SMEL4_08g017420101	Sopen08g0100001	Spim08g0077301	SoltuDM08G0108001	Spov3_chr401090	Thlar0138s00181p	XP_0174282341	Vigun08g0537001p	GWHPBFHI010575	
OG0008839	evmmodelAsparagusV1_01706	Bhi07M000715	Bevul2G0276001p	BjuVA09G49380	BnaA09T0507300ZS	Bol045384	BraA09g04755035	XP_0202296921	Carubv10016842m_PACid_20886170	TCCAPGAv16scaffold11215	rna-gnl_WGS_MLFT_CQW23_29713_mrna	rna-gnl_WGS_MCIT_BC332_32963_mrna	Ca_08468	Cla97C05G1028801	Cs10G032171	MELO3C01240621	Csa9930_5G0372201	Csa64_5G0413801	Carg01941-RA	CmaCh04G0138301	CmoCh04G0145401	Cp41LG01g146401	DCAR_006418	Lsat_1_v5_gn_2_1129601	Lsi04G0008801	MsG018000517201T01	Medtr1g0942151	evmmodelchr93621	XP_0102418051	PvUI11107G0998001p	Rsa10028269	Schi11g0037701	mRNA_Solyc11g00839021	SMEL4_11g025440101	Sopen11g0041801	Spim11g0033801	SoltuDM11G0043402	Spov3_chr303634	Thlar0021s08691p	XP_0174154791	Vigun07g1985001p	GWHPBFHI020164	
OG0008842	evmmodelAsparagusV1_012461	Bhi06M001685	Bevul8G1777001p	BjuVA07G17950	BnaA07T0151000ZS	Bol027144	BraA07g01832035	XP_0202142811	Carubv10028249m_PACid_20912621	TCCAPGAv16scaffold8162	rna-gnl_WGS_MLFT_CQW23_06724_mrna	rna-gnl_WGS_MCIT_BC332_24436_mrna	Ca_27325	Cla97C11G2094701	Cs08G023261	MELO3C00451021	Csa9930_2G0028001	Csa64_2G0017701	Carg17508-RA	CmaCh12G0121301	CmoCh12G0123901	Cp41LG07g115601	DCAR_017818	Lsat_1_v5_gn_5_960211	Lsi11G0031201	MsG078004085601T01	Medtr6g0867551	evmmodelchr84435	XP_0102500991	PvUI11109G1995001p	Rsa10028712	Schi12g0014801	mRNA_Solyc12g00648021	SMEL4_12g001600101	Sopen12g0024201	Spim12g0015901	SoltuDM12G0240801	Spov3_chr502237	Thlar0336s00051p	XP_0174218151	Vigun09g0646001p	GWHPBFHI020794	
OG0008846	evmmodelAsparagusV1_061865	Bhi05M000817	Bevul9G2183001p	BjuVB08G38840	BnaA09T0235500ZS	Bol032672	BraA09g02626035	XP_0202255481	Carubv10000273m_PACid_20908566	TCCAPGAv16scaffold3361	rna-gnl_WGS_MLFT_CQW23_26191_mrna	rna-gnl_WGS_MCIT_BC332_28355_mrna	Ca_05316	Cla97C09G1781101	Cs10G024131	MELO3C01857021	Csa9930_7G0072501	Csa64_7G0019001	Carg22786-RA	CmaCh11G0168001	CmoCh11G0144701	Cp41LG04g072401	DCAR_021888	Lsat_1_v5_gn_7_832201	Lsi03G0065401	MsG048002259101T01	Medtr4g0927901	evmmodelchr4841	XP_0102755121	PvUI11102G2111001p	Rsa10007159	Schi11g0129901	mRNA_Solyc11g04425031	SMEL4_12g008460101	Sopen11g0197102	Spim11g0129601	SoltuDM11G0166101	Spov3_chr104662	Thlar0023s03731p	XP_0174358991	Vigun03g1223001p	GWHPBFHI008973	
OG0008866	evmmodelAsparagusV1_10235	Bhi03M000595	Bevul6G2229001p	BjuVA09G10160	BnaA09T0102000ZS	Bol019301	BraA09g01007035	XP_0202170631	Carubv10026456m_PACid_20913508	TCCAPGAv16scaffold86512	rna-gnl_WGS_MLFT_CQW23_03146_mrna	rna-gnl_WGS_MCIT_BC332_03383_mrna	Ca_01924	Cla97C01G0201401	Cs10G012391	MELO3C00794721	Csa9930_6G0480101	Csa64_6G0421401	Carg00560-RA	CmaCh03G0064801	CmoCh03G0067501	Cp41LG10g105601	DCAR_011582	Lsat_1_v5_gn_3_149801	Lsi01G0056101	MsG058002509701T01	Medtr5g0220501	evmmodelchr12945	XP_0190544881	PvUI11102G1025001p	Rsa10022124	Schi02g0051801	mRNA_Solyc02g06182041	SMEL4_02g026070101	Sopen02g0128601	Spim02g0051801	SoltuDM02G0054401	Spov3_chr203695	Thlar0004s00331p	XP_0174084471	Vigun02g1179001p	GWHPBFHI016154	
OG0008873	evmmodelAsparagusV1_Unassigned856	Bhi10M001010	Bevul9G0359001p	BjuVB01G45410	BnaA05T0455600ZS	Bol007697	BraA05g03907035	XP_0202310951	Carubv10013091m_PACid_20900908	TCCAPGAv16scaffold17713	rna-gnl_WGS_MLFT_CQW23_16850_mrna	rna-gnl_WGS_MCIT_BC332_18401_mrna	Ca_19236	Cla97C02G0355601	Cs03G014791	MELO3C02594421	Csa9930_6G0096501	Csa64_6G0098301	Carg05158-RA	CmaCh02G0023601	CmoCh02G0023901	Cp41LG05g140001	DCAR_021089	Lsat_1_v5_gn_7_964611	Lsi10G0004001	MsG038001606501T01	Medtr3g0827502	evmmodelchr2452	XP_0102527751	PvUI11106G0017001p	Rsa10018530	Schi07g0110401	mRNA_Solyc07g04542041	SMEL4_07g015020101	Sopen07g0239601	Spim07g0124301	SoltuDM07G0152001	Spov3_chr501352	Thlar0128s00101p	XP_0174065451	Vigun06g0092001p	GWHPBFHI027172	
OG0008940	evmmodelAsparagusV1_052069	Bhi01M001120	Bevul3G0360001p	BjuVA10G10820	BnaA10T0095700ZS	Bol030269	BraA10g01155035	XP_0202344351	Carubv10025935m_PACid_20913432	TCCAPGAv16scaffold48119	rna-gnl_WGS_MLFT_CQW23_07799_mrna	rna-gnl_WGS_MCIT_BC332_08394_mrna	Ca_03990	Cla97C05G0912901	Cs08G020161	MELO3C00850021	Csa9930_3G0202801	Csa64_3G0309101	Carg15059-RA	CmaCh16G0004101	CmoCh16G0005001	Cp41LG09g002101	DCAR_010595	Lsat_1_v5_gn_2_1362201	Lsi05G0010801	MsG068003056101T01	Medtr3g0916501	evmmodelchr1048	XP_0102665651	PvUI11109G0529001p	Rsa10013321	Schi03g0153401	mRNA_Solyc03g08306031	SMEL4_03g016250101	Sopen03g0228601	Spim03g0138902	SoltuDM03G0223301	Spov3_chr304962	Thlar0111s01151p	XP_0174225531	Vigun09g1485006p	GWHPBFHI011958	
OG0008942	evmmodelAsparagusV1_051395	Bhi10M000182	Bevul4G2207001p	BjuVA03G26350	BnaA03T0236400ZS	Bol032888	BraA03g02556035	XP_0202336501	Carubv10024142m_PACid_20901518	TCCAPGAv16scaffold10499	rna-gnl_WGS_MLFT_CQW23_26380_mrna	rna-gnl_WGS_MCIT_BC332_24130_mrna	Ca_21816	Cla97C02G0488001	Cs09G016291	MELO3C01454821	Csa9930_6G0392501	Csa64_6G0333501	Carg06868-RA	CmaCh20G0012201	CmoCh20G0013101	Cp41LG16g083601	DCAR_006894	Lsat_1_v5_gn_5_631001	Lsi10G0110701	MsG008004902001T01	Medtr3g0457201	evmmodelchr2194	XP_0102718301	PvUI11105G0198001p	Rsa10006595	Schi11g0146601	mRNA_Solyc11g06504021	SMEL4_04g007430101	Sopen11g0248001	Spim11g0156801	SoltuDM11G0191301	Spov3_chr100235	Thlar0021s11191p	XP_0174242851	Vigun01g0218001p	GWHPBFHI035580	
OG0008959	evmmodelAsparagusV1_053108	Bhi09M002355	Bevul1G0475001p	BjuVA03G18460	BnaA03T0162100ZS	Bol037002	BraA03g01776035	XP_0202029321	Carubv10025397m_PACid_20902664	TCCAPGAv16scaffold133011	rna-gnl_WGS_MLFT_CQW23_11037_mrna	rna-gnl_WGS_MCIT_BC332_13233_mrna	Ca_20777	Cla97C11G2251301	Cs06G025341	MELO3C01705721	Csa9930_4G0386101	Csa64_4G0378701	Carg08606-RA	CmaCh01G0203801	CmoCh01G0209701	Cp41LG02g086201	DCAR_023024	Lsat_1_v5_gn_2_32401	Lsi04G0242001	MsG018000000301T01	Medtr1g0265401	evmmodelchr1134	XP_0102662761	PvUI11101G0006001p	Rsa10016959	Schi04g0259901	mRNA_Solyc04g08275031	SMEL4_04g022570101	Sopen04g0363901	Spim04g0253001	SoltuDM04G0379801	Spov3_chr602889	Thlar0013s02591p	XP_0174290241	Vigun08g0010001p	GWHPBFHI022017	
OG0008963	evmmodelAsparagusV1_051423	Bhi08M000884	Bevul5G1723001p	BjuVA10G29050	BnaA10T0256100ZS	Bol043820	BraA10g03042035	XP_0202271031	Carubv10001416m_PACid_20910728	TCCAPGAv16scaffold98239	rna-gnl_WGS_MLFT_CQW23_11811_mrna	rna-gnl_WGS_MCIT_BC332_09040_mrna	Ca_13227	Cla97C04G0783901	Cs01G024781	MELO3C00205421	Csa9930_1G0062101	Csa64_1G0062701	Carg04779-RA	CmaCh18G0001601	CmoCh18G0001701	Cp41LG09g116501	DCAR_010175	Lsat_1_v5_gn_5_233801	Lsi02G0014201	MsG088004655301T01	Medtr4g1099601	evmmodelchr33255	XP_0102609971	PvUI11103G1804001p	Rsa10013475	Schi03g0231701	mRNA_Solyc03g11476031	SMEL4_03g006650101	Sopen03g0338401	Spim03g0236101	SoltuDM03G0289001	Spov3_chr601136	Thlar0017s04061p	XP_0174416081	Vigun03g3440001p	GWHPBFHI007238	
OG0008981	evmmodelAsparagusV1_08593	Bhi06M000361	Bevul2G1025001p	BjuVB02G54960	BnaA03T0202100ZS	Bol032254	BraA06g03819035	XP_0202028661	Carubv10017169m_PACid_20886575	TCCAPGAv16scaffold206108	rna-gnl_WGS_MLFT_CQW23_05696_mrna	rna-gnl_WGS_MCIT_BC332_05983_mrna	Ca_11096	Cla97C09G1798201	Cs09G013971	MELO3C02197321	Csa9930_5G0390601	Csa64_5G0432101	Carg02262-RA	CmaCh04G0275101	CmoCh04G0287901	Cp41LG13g085701	DCAR_006720	Lsat_1_v5_gn_4_1799201	Lsi02G0150101	MsG048002169801T01	Medtr4g0752001	evmmodelchr43613	XP_0102563071	PvUI11111G0295001p	Rsa10024695	Schi02g0256601	mRNA_Solyc02g08764031	SMEL4_02g002400101	Sopen02g0323901	Spim02g0236601	SoltuDM02G0320701	Spov3_C000400121	Thlar0042s01041p	XP_0174314721	Vigun11g1966001p	GWHPBFHI004907	
OG0008994	evmmodelAsparagusV1_081001	Bhi10M000236	Bevul4G2360001p	BjuVA10G25770	BnaA10T0226600ZS	Bol043483	BraA10g02590035	XP_0202062201	Carubv10000609m_PACid_20910606	TCCAPGAv16scaffold17891	rna-gnl_WGS_MLFT_CQW23_26222_mrna	rna-gnl_WGS_MCIT_BC332_28533_mrna	Ca_18877	Cla97C02G0493401	CsUnG021491	MELO3C01459621	Csa9930_4G0246101	Csa64_4G0274501	Carg02711-RA	CmaCh02G0124801	CmoCh02G0128701	Cp41LG05g050401	DCAR_029950	Lsat_1_v5_gn_1_661011	Lsi10G0106101	MsG048002105401T01	Medtr4g0650071	evmmodelchr2140	XP_0102572471	PvUI11111G0636001p	Rsa10000343	Schi11g0153101	mRNA_Solyc11g06583021	SMEL4_12g011730101	Sopen11g0255801	Spim11g0164101	SoltuDM11G0200501	Spov3_chr100115	Thlar0013s11951p	XP_0174063341	Vigun11g1603001p	GWHPBFHI009243	
OG0009020	evmmodelAsparagusV1_072986	Bhi07M000372	Bevul9G0172001p	BjuVA06G10550	BnaA06T0098000ZS	Bol029227	BraA06g01095035	XP_0202208331	Carubv10009340m_PACid_20891282	TCCAPGAv16scaffold282120	rna-gnl_WGS_MLFT_CQW23_02804_mrna	rna-gnl_WGS_MCIT_BC332_31891_mrna	Ca_10403	Cla97C07G1338001	Cs06G008341	MELO3C01042721	Csa9930_5G0147801	Csa64_5G0083401	Carg00142-RA	CmaCh04G0008001	CmoCh04G0007801	Cp41LG01g059501	DCAR_002675	Lsat_1_v5_gn_8_353401	Lsi04G0099001	MsG048002395901T01	Medtr8g1058601	evmmodelchr93155	XP_0102762571	PvUI11102G3196001p	Rsa10040986	Schi01g0004801	mRNA_Solyc01g00525041	SMEL4_01g002400101	Sopen01g0012801	Spimxxg0161601	SoltuDM01G0003601	Spov3_chr500849	Thlar0009s02921p	XP_0174113231	Vigun03g0096001p	GWHPBFHI023102	
OG0009043	evmmodelAsparagusV1_032934	Bhi09M000883	Bevul3G2141001p	BjuVA09G25760	BnaA09T0236500ZS	Bol012038	BraA09g02662035	XP_0202066171	Carubv10002020m_PACid_20908017	TCCAPGAv16scaffold11052	rna-gnl_WGS_MLFT_CQW23_21835_mrna	rna-gnl_WGS_MCIT_BC332_23597_mrna	Ca_07810	Cla97C09G1698901	Cs08G018291	MELO3C01579321	Csa9930_7G0294001	Csa64_7G0282801	Carg07269-RA	CmaCh17G0119701	CmoCh08G0032601	Cp41LG12g114701	DCAR_018437	Lsat_1_v5_gn_9_61011	Lsi02G0226801	MsG018000395201T01	Medtr1g0716301	evmmodelchr9853	XP_0190535441	PvUI11107G1658001p	Rsa10007143	Schi09g0131001	mRNA_Solyc09g06551031	SMEL4_09g010270101	Sopen09g0272701	Spim09g0145101	SoltuDM09G0201201	Spov3_chr401181	Thlar0023s03991p	XP_0174135781	Vigun07g1080004p	GWHPBFHI034154	
OG0009084	evmmodelAsparagusV1_041462	Bhi08M001228	Bevul5G1553001p	BjuVA09G67250	BnaA09T0701900ZS	Bol040980	BraA09g06617035	XP_0202265991	Carubv10009195m_PACid_20889515	TCCAPGAv16scaffold35214	rna-gnl_WGS_MLFT_CQW23_08195_mrna	rna-gnl_WGS_MCIT_BC332_17771_mrna	Ca_01437	Cla97C03G0549001	Cs10G021441	MELO3C00236121	Csa9930_1G0095501	Csa64_1G0096301	Carg06797-RA	CmaCh13G0080501	CmoCh13G0083701	Cp41LG09g096901	DCAR_021619	Lsat_1_v5_gn_5_137201	Lsi02G0050401	MsG038001695301T01	Medtr3g0992401	evmmodelchr32955	XP_0102490111	PvUI11103G2094001p	Rsa10019991	Schi03g0189801	mRNA_Solyc03g11134041	SMEL4_03g012270101	Sopen03g0304701	Spim03g0202201	SoltuDM03G0247201	Spov3_chr601350	Thlar0006s02161p	XP_0174121191	Vigun03g3129001p	GWHPBFHI021110	
